doi,n_xyz_total,n_xyz_matched,n_leaves_total,n_leaves_with_any_label
10.1002/adma.202208821,6,0,1,0
10.1002/adma.202208860,2,0,1,0
10.1002/adma.202208994,1,0,1,0
10.1002/adma.202209086,3,0,1,0
10.1002/adma.202209298,2,0,1,0
10.1002/adma.202209307,2,0,1,0
10.1002/adma.202209338,1,0,1,0
10.1002/adma.202209386,2,0,1,0
10.1002/adma.202209483,1,0,1,0
10.1002/adma.202209556,21,0,1,0
10.1002/adma.202209567,1,0,1,0
10.1002/adma.202209633,3,0,1,0
10.1002/adma.202209644,2,0,1,0
10.1002/adma.202209885,1,0,1,0
10.1002/adma.202209919,2,0,1,0
10.1002/adma.202210050,1,0,1,0
10.1002/adma.202210415,1,0,1,0
10.1002/adma.202210551,26,0,1,0
10.1002/adma.202210714,1,0,1,0
10.1002/adma.202210757,2,0,1,0
10.1002/adma.202210859,19,0,1,0
10.1002/adma.202210975,1,0,1,0
10.1002/adma.202211177,1,0,1,0
10.1002/adma.202211279,8,0,1,0
10.1002/adma.202211302,1,0,1,0
10.1002/adma.202211461,7,2,1,1
10.1002/adma.202211464,2,0,1,0
10.1002/adma.202211854,2,0,1,0
10.1002/adma.202212059,2,0,1,0
10.1002/adma.202300387,1,0,1,0
10.1002/adma.202300441,1,0,1,0
10.1002/adma.202300505,1,0,1,0
10.1002/adma.202300624,4,0,1,0
10.1002/adma.202300640,1,0,1,0
10.1002/adma.202300643,2,0,1,0
10.1002/adma.202300655,13,0,1,0
10.1002/adma.202300820,1,0,1,0
10.1002/adma.202300997,2,0,1,0
10.1002/adma.202301127,2,0,1,0
10.1002/adma.202301133,1,0,1,0
10.1002/adma.202301308,2,0,1,0
10.1002/adma.202301338,1,0,1,0
10.1002/adma.202301342,7,0,1,0
10.1002/adma.202302007,4,0,1,0
10.1002/adma.202302467,16,0,1,0
10.1002/adma.202302647,1,0,1,0
10.1002/adma.202302793,1,0,1,0
10.1002/adma.202303173,1,0,1,0
10.1002/adma.202303283,3,0,1,0
10.1002/adma.202303287,1,0,1,0
10.1002/adma.202303439,22,0,1,0
10.1002/adma.202303444,2,0,1,0
10.1002/adma.202303588,1,0,1,0
10.1002/adma.202303703,2,0,1,0
10.1002/adma.202304170,1,0,1,0
10.1002/adma.202304428,1,0,1,0
10.1002/adma.202304468,1,0,1,0
10.1002/adma.202304762,1,0,1,0
10.1002/adma.202304951,1,0,1,0
10.1002/adma.202305074,1,0,1,0
10.1002/adma.202305149,5,0,1,0
10.1002/adma.202305200,1,0,1,0
10.1002/adma.202305415,6,0,1,0
10.1002/adma.202305602,1,0,1,0
10.1002/adma.202305605,1,0,1,0
10.1002/adma.202305659,2,0,1,0
10.1002/adma.202305945,1,0,1,0
10.1002/adma.202305957,1,0,1,0
10.1002/adma.202306047,2,0,1,0
10.1002/adma.202306244,4,0,1,0
10.1002/adma.202306480,1,0,1,0
10.1002/adma.202306675,5,0,1,0
10.1002/adma.202306831,1,0,1,0
10.1002/adma.202306906,5,0,1,0
10.1002/adma.202306923,1,0,1,0
10.1002/adma.202307217,2,0,1,0
10.1002/adma.202307651,2,0,1,0
10.1002/adma.202307736,2,0,1,0
10.1002/adma.202308205,1,0,1,0
10.1002/adma.202308519,1,0,1,0
10.1002/adma.202308656,3,0,1,0
10.1002/adma.202309231,2,0,1,0
10.1002/adma.202309324,1,0,1,0
10.1002/adma.202310061,3,0,1,0
10.1002/adma.202310122,1,0,1,0
10.1002/adma.202310657,1,0,1,0
10.1002/adma.202310769,2,0,1,0
10.1002/adma.202310822,1,0,1,0
10.1002/adma.202311102,1,0,1,0
10.1002/adma.202311140,2,0,1,0
10.1002/adma.202311416,1,0,1,0
10.1002/adma.202311519,2,0,1,0
10.1002/adma.202311523,6,0,1,0
10.1002/adma.202311939,1,0,1,0
10.1002/adma.202312024,2,0,1,0
10.1002/adma.202312140,1,0,1,0
10.1002/adma.202312311,1,0,1,0
10.1002/adma.202312325,8,0,1,0
10.1002/adma.202312621,1,0,1,0
10.1002/adma.202313076,4,0,1,0
10.1002/adma.202313096,1,0,1,0
10.1002/adma.202313513,1,0,1,0
10.1002/adma.202313835,5,0,1,0
10.1002/adma.202400690,1,0,1,0
10.1002/adma.202401032,1,0,1,0
10.1002/adma.202401648,1,0,1,0
10.1002/adma.202403215,1,0,1,0
10.1002/adma.202403549,2,0,1,0
10.1002/adma.202403674,1,0,1,0
10.1002/adma.202403911,2,0,1,0
10.1002/adma.202404319,1,0,1,0
10.1002/adma.202404388,4,0,1,0
10.1002/adma.202404466,2,0,1,0
10.1002/adma.202404824,12,0,1,0
10.1002/adma.202405646,1,0,1,0
10.1002/adma.202406175,2,0,1,0
10.1002/adma.202407394,3,0,1,0
10.1002/adma.202407519,1,0,1,0
10.1002/adma.202408094,25,0,1,0
10.1002/adma.202409782,1,0,1,0
10.1002/adma.202411655,1,0,1,0
10.1002/adma.202412039,3,0,1,0
10.1002/adma.202412539,12,0,1,0
10.1002/adma.202413506,1,0,1,0
10.1002/adma.202415608,1,0,1,0
10.1002/adma.202415805,50,0,1,0
10.1002/adma.202415901,18,0,1,0
10.1002/adma.202416537,2,0,1,0
10.1002/adma.202417409,26,0,1,0
10.1002/adma.202418005,6,0,1,0
10.1002/adma.202418137,4,0,1,0
10.1002/adma.202500269,2,0,1,0
10.1002/adma.202500928,1,0,1,0
10.1002/adma.202501078,1,0,1,0
10.1002/adma.202502457,1,0,1,0
10.1002/adma.202502932,1,0,1,0
10.1002/admi.201900496,1,0,1,0
10.1002/admi.202001290,1,0,1,0
10.1002/admi.202101699,2,0,1,0
10.1002/admi.202101842,1,0,1,0
10.1002/admi.202200433,1,0,1,0
10.1002/admi.202201040,1,0,1,0
10.1002/admi.202202075,20,0,1,0
10.1002/admi.202202237,14,0,1,0
10.1002/admi.202300990,1,1,1,1
10.1002/admi.202400237,9,2,1,1
10.1002/admi.202400520,1,0,1,0
10.1002/adsc.200303166,12,0,1,0
10.1002/adsc.200404107,31,0,1,0
10.1002/adsc.200505443,2,0,1,0
10.1002/adsc.200600312,70,0,1,0
10.1002/adsc.200600319,2,0,1,0
10.1002/adsc.200600362,4,0,1,0
10.1002/adsc.200600465,74,0,1,0
10.1002/adsc.200600467,4,0,1,0
10.1002/adsc.200600557,4,0,1,0
10.1002/adsc.200700285,1,0,1,0
10.1002/adsc.200700367,16,0,1,0
10.1002/adsc.200700374,16,4,1,1
10.1002/adsc.200800060,29,0,1,0
10.1002/adsc.200800753,13,0,1,0
10.1002/adsc.200900054,9,0,1,0
10.1002/adsc.200900085,1,0,1,0
10.1002/adsc.200900614,5,0,1,0
10.1002/adsc.200900836,9,0,1,0
10.1002/adsc.200900908,7,0,1,0
10.1002/adsc.201000306,34,0,1,0
10.1002/adsc.201000339,8,0,1,0
10.1002/adsc.201000349,4,0,1,0
10.1002/adsc.201000618,24,0,1,0
10.1002/adsc.201000678,16,0,1,0
10.1002/adsc.201000828,5,3,1,1
10.1002/adsc.201000908,15,0,1,0
10.1002/adsc.201100028,2,0,1,0
10.1002/adsc.201100392,14,0,1,0
10.1002/adsc.201100478,20,0,1,0
10.1002/adsc.201100684,12,0,1,0
10.1002/adsc.201100843,16,0,1,0
10.1002/adsc.201100924,40,0,1,0
10.1002/adsc.201200233,10,0,1,0
10.1002/adsc.201200293,15,0,1,0
10.1002/adsc.201200415,47,0,1,0
10.1002/adsc.201200459,6,0,1,0
10.1002/adsc.201200734,16,0,1,0
10.1002/adsc.201200853,7,0,1,0
10.1002/adsc.201201001,6,0,1,0
10.1002/adsc.201300219,17,0,1,0
10.1002/adsc.201300392,15,0,1,0
10.1002/adsc.201300486,15,0,1,0
10.1002/adsc.201300720,11,0,1,0
10.1002/adsc.201300727,8,0,1,0
10.1002/adsc.201300746,11,0,1,0
10.1002/adsc.201300984,23,0,1,0
10.1002/adsc.201301004,8,0,1,0
10.1002/adsc.201301127,13,0,1,0
10.1002/adsc.201400164,10,0,1,0
10.1002/adsc.201400408,20,0,1,0
10.1002/adsc.201400563,14,0,1,0
10.1002/adsc.201400614,5,0,1,0
10.1002/adsc.201400639,1,0,1,0
10.1002/adsc.201400730,28,0,1,0
10.1002/adsc.201400977,5,0,1,0
10.1002/adsc.201401078,9,0,1,0
10.1002/adsc.201500056,32,0,1,0
10.1002/adsc.201500378,4,0,1,0
10.1002/adsc.201500519,12,0,1,0
10.1002/adsc.201500650,15,0,1,0
10.1002/adsc.201500729,8,0,1,0
10.1002/adsc.201500854,14,0,1,0
10.1002/adsc.201500865,6,0,1,0
10.1002/adsc.201500930,6,0,1,0
10.1002/adsc.201500952,2,0,1,0
10.1002/adsc.201500967,14,0,1,0
10.1002/adsc.201501039,14,0,1,0
10.1002/adsc.201600010,111,0,1,0
10.1002/adsc.201600015,18,0,1,0
10.1002/adsc.201600046,12,0,1,0
10.1002/adsc.201600218,12,0,1,0
10.1002/adsc.201600266,81,0,1,0
10.1002/adsc.201600272,4,0,1,0
10.1002/adsc.201600308,30,30,1,1
10.1002/adsc.201600458,12,0,1,0
10.1002/adsc.201600498,4,0,1,0
10.1002/adsc.201600621,13,0,1,0
10.1002/adsc.201600860,33,0,1,0
10.1002/adsc.201600889,3,0,1,0
10.1002/adsc.201600992,5,0,1,0
10.1002/adsc.201601048,6,0,1,0
10.1002/adsc.201601075,14,0,1,0
10.1002/adsc.201601136,24,0,1,0
10.1002/adsc.201700085,2,0,1,0
10.1002/adsc.201700242,2,0,1,0
10.1002/adsc.201700247,9,0,1,0
10.1002/adsc.201700360,3,0,1,0
10.1002/adsc.201700462,31,0,1,0
10.1002/adsc.201700485,2,0,1,0
10.1002/adsc.201700539,4,0,1,0
10.1002/adsc.201700572,25,0,1,0
10.1002/adsc.201700598,48,0,1,0
10.1002/adsc.201700628,56,0,1,0
10.1002/adsc.201700672,136,0,1,0
10.1002/adsc.201700722,22,0,1,0
10.1002/adsc.201700786,3,0,1,0
10.1002/adsc.201700787,12,0,1,0
10.1002/adsc.201700840,20,0,1,0
10.1002/adsc.201700928,13,0,1,0
10.1002/adsc.201700965,36,0,1,0
10.1002/adsc.201700975,80,80,1,1
10.1002/adsc.201701015,6,0,1,0
10.1002/adsc.201701074,2,0,1,0
10.1002/adsc.201701084,77,0,1,0
10.1002/adsc.201701191,79,0,1,0
10.1002/adsc.201701487,27,0,1,0
10.1002/adsc.201701497,24,0,1,0
10.1002/adsc.201800036,128,0,1,0
10.1002/adsc.201800119,20,0,1,0
10.1002/adsc.201800133,26,0,1,0
10.1002/adsc.201800228,23,23,1,1
10.1002/adsc.201800296,2,2,1,1
10.1002/adsc.201800433,53,0,1,0
10.1002/adsc.201800452,2,0,1,0
10.1002/adsc.201800507,32,0,1,0
10.1002/adsc.201800531,25,0,1,0
10.1002/adsc.201800575,2,2,1,1
10.1002/adsc.201800585,8,0,1,0
10.1002/adsc.201800601,30,0,1,0
10.1002/adsc.201800603,15,0,1,0
10.1002/adsc.201800666,30,0,1,0
10.1002/adsc.201800733,14,0,1,0
10.1002/adsc.201800749,20,0,1,0
10.1002/adsc.201800810,9,0,1,0
10.1002/adsc.201800873,346,0,1,0
10.1002/adsc.201800994,4,0,1,0
10.1002/adsc.201801080,4,0,1,0
10.1002/adsc.201801093,34,0,1,0
10.1002/adsc.201801116,3,0,1,0
10.1002/adsc.201801225,29,0,1,0
10.1002/adsc.201801243,9,0,1,0
10.1002/adsc.201801338,5,0,1,0
10.1002/adsc.201801413,44,0,1,0
10.1002/adsc.201801424,7,0,1,0
10.1002/adsc.201801498,11,0,1,0
10.1002/adsc.201801506,2,0,1,0
10.1002/adsc.201801511,78,0,1,0
10.1002/adsc.201801526,6,0,1,0
10.1002/adsc.201801694,5,0,1,0
10.1002/adsc.201900034,1,0,1,0
10.1002/adsc.201900053,4,0,1,0
10.1002/adsc.201900107,25,0,1,0
10.1002/adsc.201900234,2,0,1,0
10.1002/adsc.201900257,4,0,1,0
10.1002/adsc.201900349,4,0,1,0
10.1002/adsc.201900372,19,0,1,0
10.1002/adsc.201900543,23,0,1,0
10.1002/adsc.201900545,18,0,1,0
10.1002/adsc.201900551,45,0,1,0
10.1002/adsc.201900596,5,0,1,0
10.1002/adsc.201900605,7,0,1,0
10.1002/adsc.201900631,2,0,1,0
10.1002/adsc.201900665,60,0,1,0
10.1002/adsc.201900671,220,0,1,0
10.1002/adsc.201900705,14,0,1,0
10.1002/adsc.201900719,61,0,1,0
10.1002/adsc.201900816,14,0,1,0
10.1002/adsc.201900831,12,0,1,0
10.1002/adsc.201900878,2,0,1,0
10.1002/adsc.201900950,6,6,1,1
10.1002/adsc.201900973,11,0,1,0
10.1002/adsc.201901014,14,0,1,0
10.1002/adsc.201901126,15,0,1,0
10.1002/adsc.201901136,46,0,1,0
10.1002/adsc.201901160,40,0,1,0
10.1002/adsc.201901170,2,0,1,0
10.1002/adsc.201901175,2,0,1,0
10.1002/adsc.201901263,27,0,1,0
10.1002/adsc.201901289,13,0,1,0
10.1002/adsc.201901300,15,0,1,0
10.1002/adsc.201901363,8,0,1,0
10.1002/adsc.201901435,27,0,1,0
10.1002/adsc.201901471,18,0,1,0
10.1002/adsc.201901500,28,0,1,0
10.1002/adsc.201901504,6,0,1,0
10.1002/adsc.201901570,90,0,1,0
10.1002/adsc.202000047,16,15,1,1
10.1002/adsc.202000175,14,0,1,0
10.1002/adsc.202000191,17,0,1,0
10.1002/adsc.202000216,7,0,1,0
10.1002/adsc.202000249,34,0,1,0
10.1002/adsc.202000290,3,0,1,0
10.1002/adsc.202000292,12,0,1,0
10.1002/adsc.202000356,22,0,1,0
10.1002/adsc.202000443,16,0,1,0
10.1002/adsc.202000483,2,0,1,0
10.1002/adsc.202000534,15,0,1,0
10.1002/adsc.202000566,8,0,1,0
10.1002/adsc.202000574,39,0,1,0
10.1002/adsc.202000615,30,0,1,0
10.1002/adsc.202000718,19,0,1,0
10.1002/adsc.202000726,6,0,1,0
10.1002/adsc.202000742,2,0,1,0
10.1002/adsc.202000747,42,0,1,0
10.1002/adsc.202000751,4,0,1,0
10.1002/adsc.202000855,72,70,1,1
10.1002/adsc.202000962,19,0,1,0
10.1002/adsc.202001119,19,0,1,0
10.1002/adsc.202001129,41,0,1,0
10.1002/adsc.202001186,4,0,1,0
10.1002/adsc.202001211,62,0,1,0
10.1002/adsc.202001349,170,0,1,0
10.1002/adsc.202001384,345,0,1,0
10.1002/adsc.202001458,27,0,1,0
10.1002/adsc.202001515,6,0,1,0
10.1002/adsc.202001566,12,0,1,0
10.1002/adsc.202100007,10,0,1,0
10.1002/adsc.202100009,10,0,1,0
10.1002/adsc.202100019,7,0,1,0
10.1002/adsc.202100024,9,2,1,1
10.1002/adsc.202100047,25,0,1,0
10.1002/adsc.202100069,8,0,1,0
10.1002/adsc.202100098,25,0,1,0
10.1002/adsc.202100195,41,0,1,0
10.1002/adsc.202100206,9,0,1,0
10.1002/adsc.202100226,18,0,1,0
10.1002/adsc.202100236,3,0,1,0
10.1002/adsc.202100260,32,0,1,0
10.1002/adsc.202100293,14,0,1,0
10.1002/adsc.202100481,25,0,1,0
10.1002/adsc.202100491,96,0,1,0
10.1002/adsc.202100513,2,0,1,0
10.1002/adsc.202100517,28,28,1,1
10.1002/adsc.202100548,16,0,1,0
10.1002/adsc.202100554,77,0,1,0
10.1002/adsc.202100629,8,0,1,0
10.1002/adsc.202100639,3,0,1,0
10.1002/adsc.202100658,1,0,1,0
10.1002/adsc.202100677,7,0,1,0
10.1002/adsc.202100711,61,0,1,0
10.1002/adsc.202100763,10,0,1,0
10.1002/adsc.202100812,20,0,1,0
10.1002/adsc.202100846,19,0,1,0
10.1002/adsc.202100848,7,0,1,0
10.1002/adsc.202100996,1,0,1,0
10.1002/adsc.202101052,3,0,1,0
10.1002/adsc.202101095,2,0,1,0
10.1002/adsc.202101151,1,0,1,0
10.1002/adsc.202101196,3,0,1,0
10.1002/adsc.202101225,16,0,1,0
10.1002/adsc.202101312,22,0,1,0
10.1002/adsc.202101361,22,0,1,0
10.1002/adsc.202101369,22,0,1,0
10.1002/adsc.202101380,1,0,1,0
10.1002/adsc.202101404,34,0,1,0
10.1002/adsc.202101423,43,0,1,0
10.1002/adsc.202101431,2,0,1,0
10.1002/adsc.202101462,32,0,1,0
10.1002/adsc.202101485,11,0,1,0
10.1002/adsc.202101490,6,0,1,0
10.1002/adsc.202200036,2,0,1,0
10.1002/adsc.202200157,6,0,1,0
10.1002/adsc.202200161,15,0,1,0
10.1002/adsc.202200234,19,0,1,0
10.1002/adsc.202200258,8,0,1,0
10.1002/adsc.202200289,21,0,1,0
10.1002/adsc.202200327,17,0,1,0
10.1002/adsc.202200331,32,0,1,0
10.1002/adsc.202200446,61,0,2,0
10.1002/adsc.202200465,11,0,1,0
10.1002/adsc.202200497,12,12,1,1
10.1002/adsc.202200525,21,0,1,0
10.1002/adsc.202200550,8,0,1,0
10.1002/adsc.202200601,24,0,1,0
10.1002/adsc.202200645,5,5,1,1
10.1002/adsc.202200654,9,0,1,0
10.1002/adsc.202200686,16,16,1,1
10.1002/adsc.202200708,4,0,1,0
10.1002/adsc.202200764,11,0,1,0
10.1002/adsc.202200780,2,0,1,0
10.1002/adsc.202200828,20,0,1,0
10.1002/adsc.202200860,28,0,1,0
10.1002/adsc.202200870,10,0,1,0
10.1002/adsc.202200875,14,0,1,0
10.1002/adsc.202200934,6,0,1,0
10.1002/adsc.202201001,8,0,1,0
10.1002/adsc.202201095,5,0,1,0
10.1002/adsc.202201141,8,8,1,1
10.1002/adsc.202201226,23,0,1,0
10.1002/adsc.202201277,61,0,1,0
10.1002/adsc.202201291,31,0,1,0
10.1002/adsc.202201332,2,0,1,0
10.1002/adsc.202201337,16,0,1,0
10.1002/adsc.202300042,12,0,1,0
10.1002/adsc.202300045,32,0,1,0
10.1002/adsc.202300083,119,16,1,1
10.1002/adsc.202300121,87,87,1,1
10.1002/adsc.202300136,39,0,1,0
10.1002/adsc.202300145,3,0,1,0
10.1002/adsc.202300165,1,0,1,0
10.1002/adsc.202300217,14,0,1,0
10.1002/adsc.202300252,316,0,1,0
10.1002/adsc.202300260,12,12,1,1
10.1002/adsc.202300301,56,0,1,0
10.1002/adsc.202300329,45,0,1,0
10.1002/adsc.202300337,85,73,1,1
10.1002/adsc.202300375,39,0,1,0
10.1002/adsc.202300392,2,0,1,0
10.1002/adsc.202300426,72,0,1,0
10.1002/adsc.202300458,19,0,1,0
10.1002/adsc.202300486,13,0,1,0
10.1002/adsc.202300502,32,0,1,0
10.1002/adsc.202300527,41,0,1,0
10.1002/adsc.202300537,108,0,1,0
10.1002/adsc.202300553,64,0,1,0
10.1002/adsc.202300594,14,0,1,0
10.1002/adsc.202300607,20,0,1,0
10.1002/adsc.202300613,5,0,1,0
10.1002/adsc.202300639,29,0,1,0
10.1002/adsc.202300653,16,0,1,0
10.1002/adsc.202300662,8,0,1,0
10.1002/adsc.202300672,31,0,1,0
10.1002/adsc.202300682,2,0,1,0
10.1002/adsc.202300693,38,38,1,1
10.1002/adsc.202300767,41,0,1,0
10.1002/adsc.202300793,12,0,1,0
10.1002/adsc.202300808,59,0,1,0
10.1002/adsc.202300811,7,0,1,0
10.1002/adsc.202300813,3,0,1,0
10.1002/adsc.202300901,26,0,1,0
10.1002/adsc.202300909,14,0,1,0
10.1002/adsc.202300953,3,0,1,0
10.1002/adsc.202300997,4,4,1,1
10.1002/adsc.202301021,1,0,1,0
10.1002/adsc.202301040,21,0,1,0
10.1002/adsc.202301090,46,0,1,0
10.1002/adsc.202301113,10,0,1,0
10.1002/adsc.202301160,6,0,1,0
10.1002/adsc.202301174,1,0,1,0
10.1002/adsc.202301183,30,0,1,0
10.1002/adsc.202301188,42,42,1,1
10.1002/adsc.202301191,62,0,1,0
10.1002/adsc.202301208,7,0,1,0
10.1002/adsc.202301255,81,80,1,1
10.1002/adsc.202301304,6,0,1,0
10.1002/adsc.202301326,117,0,1,0
10.1002/adsc.202301329,30,0,1,0
10.1002/adsc.202301374,79,0,1,0
10.1002/adsc.202301381,6,0,1,0
10.1002/adsc.202301405,26,2,1,1
10.1002/adsc.202301414,9,0,1,0
10.1002/adsc.202301465,11,0,1,0
10.1002/adsc.202301474,27,0,1,0
10.1002/adsc.202400013,5,0,1,0
10.1002/adsc.202400133,2,0,1,0
10.1002/adsc.202400156,19,1,1,1
10.1002/adsc.202400181,96,0,1,0
10.1002/adsc.202400193,7,0,1,0
10.1002/adsc.202400218,14,0,1,0
10.1002/adsc.202400252,9,0,1,0
10.1002/adsc.202400253,77,0,1,0
10.1002/adsc.202400286,16,0,1,0
10.1002/adsc.202400293,40,0,1,0
10.1002/adsc.202400297,8,0,1,0
10.1002/adsc.202400316,100,0,1,0
10.1002/adsc.202400337,18,0,1,0
10.1002/adsc.202400402,14,0,1,0
10.1002/adsc.202400446,76,0,1,0
10.1002/adsc.202400456,18,0,1,0
10.1002/adsc.202400466,2,0,1,0
10.1002/adsc.202400468,27,0,1,0
10.1002/adsc.202400484,6,0,1,0
10.1002/adsc.202400486,18,0,1,0
10.1002/adsc.202400527,59,0,1,0
10.1002/adsc.202400529,11,0,1,0
10.1002/adsc.202400534,1,0,1,0
10.1002/adsc.202400535,2,0,1,0
10.1002/adsc.202400578,6,0,1,0
10.1002/adsc.202400657,57,0,1,0
10.1002/adsc.202400669,5,0,1,0
10.1002/adsc.202400671,2,0,1,0
10.1002/adsc.202400676,35,0,1,0
10.1002/adsc.202400684,25,25,1,1
10.1002/adsc.202400697,23,0,1,0
10.1002/adsc.202400714,13,0,1,0
10.1002/adsc.202400716,16,0,1,0
10.1002/adsc.202400765,63,0,1,0
10.1002/adsc.202400834,8,0,1,0
10.1002/adsc.202400899,3,0,1,0
10.1002/adsc.202400909,2,0,1,0
10.1002/adsc.202400919,24,0,1,0
10.1002/adsc.202400951,43,43,1,1
10.1002/adsc.202400953,60,0,1,0
10.1002/adsc.202400961,17,0,1,0
10.1002/adsc.202400976,42,0,1,0
10.1002/adsc.202400993,34,0,1,0
10.1002/adsc.202401105,3,0,1,0
10.1002/adsc.202401139,43,0,1,0
10.1002/adsc.202401188,5,0,1,0
10.1002/adsc.202401189,22,0,1,0
10.1002/adsc.202401203,11,11,1,1
10.1002/adsc.202401209,17,0,1,0
10.1002/adsc.202401225,12,0,1,0
10.1002/adsc.202401322,47,41,1,1
10.1002/adsc.202401329,24,0,1,0
10.1002/adsc.202401331,4,0,1,0
10.1002/adsc.202401337,5,0,1,0
10.1002/adsc.202401348,4,4,1,1
10.1002/adsc.202401401,18,0,1,0
10.1002/adsc.202401418,1,0,1,0
10.1002/adsc.202401441,17,0,1,0
10.1002/adsc.202401443,21,0,1,0
10.1002/adsc.202401444,119,0,1,0
10.1002/adsc.202401535,36,0,1,0
10.1002/adsc.202401573,13,0,1,0
10.1002/adsc.202401585,1,0,1,0
10.1002/adsc.202500008,25,19,1,1
10.1002/adsc.202500009,2,0,1,0
10.1002/adsc.202500021,4,0,1,0
10.1002/adsc.202500121,134,0,1,0
10.1002/adsc.202500166,13,0,1,0
10.1002/adsc.202500196,2,0,1,0
10.1002/ange.201006312,1,0,1,0
10.1002/anie.200352326,3,0,1,0
10.1002/anie.200461825,2,0,1,0
10.1002/anie.200503036,1,0,1,0
10.1002/anie.200503247,1,0,1,0
10.1002/anie.200504222,13,0,1,0
10.1002/anie.200504337,2,0,1,0
10.1002/anie.200600412,1,0,1,0
10.1002/anie.200601853,1,0,1,0
10.1002/anie.200602280,1,0,1,0
10.1002/anie.200603347,18,0,1,0
10.1002/anie.200603389,11,0,1,0
10.1002/anie.200604357,36,0,1,0
10.1002/anie.200605173,12,0,1,0
10.1002/anie.200701248,3,0,1,0
10.1002/anie.200702528,5,0,1,0
10.1002/anie.200703069,2,0,1,0
10.1002/anie.200703079,1,0,1,0
10.1002/anie.200703710,5,0,1,0
10.1002/anie.200704887,2,0,1,0
10.1002/anie.200704939,10,0,1,0
10.1002/anie.200705296,9,0,1,0
10.1002/anie.200705880,10,0,1,0
10.1002/anie.200800669,2,0,1,0
10.1002/anie.200802234,5,0,1,0
10.1002/anie.200804029,11,0,1,0
10.1002/anie.200804482,12,0,1,0
10.1002/anie.200805193,18,17,1,1
10.1002/anie.200805605,15,0,1,0
10.1002/anie.200805718,1,0,1,0
10.1002/anie.200806394,1,0,1,0
10.1002/anie.200900617,8,0,1,0
10.1002/anie.200901494,31,4,1,1
10.1002/anie.200902249,5,0,1,0
10.1002/anie.200903908,19,0,1,0
10.1002/anie.200905507,36,0,1,0
10.1002/anie.200906473,18,0,1,0
10.1002/anie.200906476,24,0,1,0
10.1002/anie.201000608,19,0,1,0
10.1002/anie.201000819,20,0,1,0
10.1002/anie.201001070,32,0,1,0
10.1002/anie.201001311,5,0,1,0
10.1002/anie.201001555,7,0,1,0
10.1002/anie.201002296,4,0,1,0
10.1002/anie.201002719,3,0,1,0
10.1002/anie.201002885,2,0,1,0
10.1002/anie.201005496,45,0,1,0
10.1002/anie.201005734,6,0,1,0
10.1002/anie.201005903,12,0,1,0
10.1002/anie.201007844,33,0,1,0
10.1002/anie.201100353,1,0,1,0
10.1002/anie.201101179,6,0,1,0
10.1002/anie.201101746,69,0,1,0
10.1002/anie.201101941,8,0,1,0
10.1002/anie.201102593,4,0,1,0
10.1002/anie.201103226,8,0,1,0
10.1002/anie.201103882,8,0,1,0
10.1002/anie.201104026,2,0,1,0
10.1002/anie.201105516,35,0,1,0
10.1002/anie.201105722,5,0,1,0
10.1002/anie.201106915,11,0,1,0
10.1002/anie.201108184,2,2,1,1
10.1002/anie.201108502,29,0,1,0
10.1002/anie.201109042,15,0,1,0
10.1002/anie.201200070,38,0,1,0
10.1002/anie.201200328,1,0,1,0
10.1002/anie.201200728,1,0,1,0
10.1002/anie.201201244,3,0,1,0
10.1002/anie.201201673,9,0,1,0
10.1002/anie.201201806,32,0,1,0
10.1002/anie.201201811,24,0,1,0
10.1002/anie.201202025,11,0,1,0
10.1002/anie.201202034,1,0,1,0
10.1002/anie.201202383,1,0,1,0
10.1002/anie.201202504,13,0,1,0
10.1002/anie.201204050,8,0,1,0
10.1002/anie.201204116,162,0,1,0
10.1002/anie.201204487,20,0,1,0
10.1002/anie.201204634,5,0,1,0
10.1002/anie.201204705,3,0,1,0
10.1002/anie.201205058,4,0,1,0
10.1002/anie.201205209,12,0,1,0
10.1002/anie.201206100,4,0,1,0
10.1002/anie.201206551,8,0,1,0
10.1002/anie.201207224,18,0,1,0
10.1002/anie.201208307,10,0,1,0
10.1002/anie.201208686,4,0,1,0
10.1002/anie.201209140,2,0,1,0
10.1002/anie.201209911,2,0,1,0
10.1002/anie.201210224,3,0,1,0
10.1002/anie.201300861,1,0,1,0
10.1002/anie.201301034,13,0,1,0
10.1002/anie.201301149,8,0,1,0
10.1002/anie.201301249,3,0,1,0
10.1002/anie.201301938,5,0,1,0
10.1002/anie.201302815,6,0,1,0
10.1002/anie.201303992,6,4,1,1
10.1002/anie.201305032,3,0,1,0
10.1002/anie.201305106,11,0,1,0
10.1002/anie.201305228,1,0,1,0
10.1002/anie.201305487,40,0,1,0
10.1002/anie.201307373,3,0,1,0
10.1002/anie.201307422,21,0,1,0
10.1002/anie.201307429,10,0,1,0
10.1002/anie.201307509,25,0,1,0
10.1002/anie.201307613,24,0,1,0
10.1002/anie.201307618,9,0,1,0
10.1002/anie.201307745,11,0,1,0
10.1002/anie.201308090,4,0,1,0
10.1002/anie.201308175,14,0,1,0
10.1002/anie.201308370,8,0,1,0
10.1002/anie.201308433,11,0,1,0
10.1002/anie.201308525,12,0,1,0
10.1002/anie.201308614,11,0,1,0
10.1002/anie.201308651,6,0,1,0
10.1002/anie.201309132,3,0,1,0
10.1002/anie.201309280,48,0,1,0
10.1002/anie.201309325,3,0,1,0
